Date,Product_ID,Predicted_Demand,Price,Discount,Scenario
2024-01-11,P0002,483.9724156234413,50.528663333333334,9.633333333333333,price_cut
2024-01-12,P0002,483.98282553715705,50.528663333333334,9.633333333333333,price_cut
2024-01-13,P0002,483.72922782430715,50.528663333333334,9.633333333333333,price_cut
2024-01-14,P0002,483.4436836928023,50.528663333333334,9.633333333333333,price_cut
2024-01-15,P0002,483.2806462241482,50.528663333333334,9.633333333333333,price_cut
2024-01-16,P0002,483.1540389725284,50.528663333333334,9.633333333333333,price_cut
2024-01-17,P0002,482.9728845013493,50.528663333333334,9.633333333333333,price_cut
2024-01-18,P0002,482.79400945682187,50.528663333333334,9.633333333333333,price_cut
2024-01-19,P0002,482.6176570354395,50.528663333333334,9.633333333333333,price_cut
2024-01-20,P0002,482.43728917042245,50.528663333333334,9.633333333333333,price_cut
2024-01-21,P0002,482.2562193401012,50.528663333333334,9.633333333333333,price_cut
2024-01-02,P0003,678.139447296685,51.37441666666666,10.7,price_cut
2024-01-03,P0003,669.351423549729,51.37441666666666,10.7,price_cut
2024-01-04,P0003,690.2349036492294,51.37441666666666,10.7,price_cut
2024-01-05,P0003,654.8014517241959,51.37441666666666,10.7,price_cut
2024-01-06,P0003,699.3600646289377,51.37441666666666,10.7,price_cut
2024-01-07,P0003,672.910647336181,51.37441666666666,10.7,price_cut
2024-01-08,P0003,671.8159640266597,51.37441666666666,10.7,price_cut
2024-01-09,P0003,668.6709756436435,51.37441666666666,10.7,price_cut
2024-01-10,P0003,668.5383021525512,51.37441666666666,10.7,price_cut
2024-01-11,P0003,669.5575224514072,51.37441666666666,10.7,price_cut
2024-01-12,P0003,667.9608489633641,51.37441666666666,10.7,price_cut
2024-01-13,P0003,670.0799351418633,51.37441666666666,10.7,price_cut
2024-01-14,P0003,668.9007151863083,51.37441666666666,10.7,price_cut
2024-01-15,P0003,668.8993105757547,51.37441666666666,10.7,price_cut
2024-01-16,P0003,668.8027370304437,51.37441666666666,10.7,price_cut
2024-01-17,P0003,668.8461569822562,51.37441666666666,10.7,price_cut
2024-01-18,P0003,668.9431524986489,51.37441666666666,10.7,price_cut
2024-01-19,P0003,668.918707067335,51.37441666666666,10.7,price_cut
2024-01-20,P0003,669.066930661828,51.37441666666666,10.7,price_cut
2024-01-21,P0003,669.0620147517013,51.37441666666666,10.7,price_cut
2024-01-02,P0004,586.5572343873114,51.897360000000006,10.966666666666667,price_cut
2024-01-03,P0004,625.2469215149634,51.897360000000006,10.966666666666667,price_cut
2024-01-04,P0004,643.5524032043734,51.897360000000006,10.966666666666667,price_cut
2024-01-05,P0004,622.9180932069104,51.897360000000006,10.966666666666667,price_cut
2024-01-06,P0004,623.1569048726574,51.897360000000006,10.966666666666667,price_cut
2024-01-07,P0004,652.7923359081243,51.897360000000006,10.966666666666667,price_cut
2024-01-08,P0004,633.7419490006307,51.897360000000006,10.966666666666667,price_cut
2024-01-09,P0004,628.999354540076,51.897360000000006,10.966666666666667,price_cut
2024-01-10,P0004,628.1500235901605,51.897360000000006,10.966666666666667,price_cut
2024-01-11,P0004,627.014213587382,51.897360000000006,10.966666666666667,price_cut
2024-01-12,P0004,628.0960654089597,51.897360000000006,10.966666666666667,price_cut
2024-01-13,P0004,627.9889694383456,51.897360000000006,10.966666666666667,price_cut
2024-01-14,P0004,626.2074748317784,51.897360000000006,10.966666666666667,price_cut
2024-01-15,P0004,627.1987212942917,51.897360000000006,10.966666666666667,price_cut
2024-01-16,P0004,627.3749444633755,51.897360000000006,10.966666666666667,price_cut
2024-01-17,P0004,627.3292977642539,51.897360000000006,10.966666666666667,price_cut
2024-01-18,P0004,627.2998359983736,51.897360000000006,10.966666666666667,price_cut
2024-01-19,P0004,627.1439372816678,51.897360000000006,10.966666666666667,price_cut
2024-01-20,P0004,627.0556230792278,51.897360000000006,10.966666666666667,price_cut
2024-01-21,P0004,627.0625419609038,51.897360000000006,10.966666666666667,price_cut
2024-01-02,P0005,667.830167169481,50.35696666666666,9.533333333333333,price_cut
2024-01-03,P0005,754.2336260363076,50.35696666666666,9.533333333333333,price_cut
2024-01-04,P0005,757.7714897178254,50.35696666666666,9.533333333333333,price_cut
2024-01-05,P0005,759.0130000041567,50.35696666666666,9.533333333333333,price_cut
2024-01-06,P0005,750.2877671750397,50.35696666666666,9.533333333333333,price_cut
2024-01-07,P0005,763.4469324445257,50.35696666666666,9.533333333333333,price_cut
2024-01-08,P0005,755.5645618915424,50.35696666666666,9.533333333333333,price_cut
2024-01-09,P0005,755.9969024018354,50.35696666666666,9.533333333333333,price_cut
2024-01-10,P0005,755.86469412472,50.35696666666666,9.533333333333333,price_cut
2024-01-11,P0005,755.6315357822251,50.35696666666666,9.533333333333333,price_cut
2024-01-12,P0005,755.4476021265041,50.35696666666666,9.533333333333333,price_cut
2024-01-13,P0005,755.4780564525211,50.35696666666666,9.533333333333333,price_cut
2024-01-14,P0005,755.0370637291039,50.35696666666666,9.533333333333333,price_cut
2024-01-15,P0005,755.0489269855235,50.35696666666666,9.533333333333333,price_cut
2024-01-16,P0005,754.881532597025,50.35696666666666,9.533333333333333,price_cut
2024-01-17,P0005,754.7260732983111,50.35696666666666,9.533333333333333,price_cut
2024-01-18,P0005,754.5725666461279,50.35696666666666,9.533333333333333,price_cut
2024-01-19,P0005,754.4177790014136,50.35696666666666,9.533333333333333,price_cut
2024-01-20,P0005,754.2581539841835,50.35696666666666,9.533333333333333,price_cut
2024-01-21,P0005,754.1084593427915,50.35696666666666,9.533333333333333,price_cut
2024-01-02,P0006,597.2256356755681,51.89976666666667,9.766666666666667,price_cut
2024-01-03,P0006,569.1080698336416,51.89976666666667,9.766666666666667,price_cut
2024-01-04,P0006,578.9941189004337,51.89976666666667,9.766666666666667,price_cut
2024-01-05,P0006,573.5945736804055,51.89976666666667,9.766666666666667,price_cut
2024-01-06,P0006,587.0475729481175,51.89976666666667,9.766666666666667,price_cut
2024-01-07,P0006,569.0261040156613,51.89976666666667,9.766666666666667,price_cut
2024-01-08,P0006,583.343567305554,51.89976666666667,9.766666666666667,price_cut
2024-01-09,P0006,574.8081681293652,51.89976666666667,9.766666666666667,price_cut
2024-01-10,P0006,574.4947687034871,51.89976666666667,9.766666666666667,price_cut
2024-01-11,P0006,574.2083365611081,51.89976666666667,9.766666666666667,price_cut
2024-01-12,P0006,574.3232289565902,51.89976666666667,9.766666666666667,price_cut
2024-01-13,P0006,573.943061781466,51.89976666666667,9.766666666666667,price_cut
2024-01-14,P0006,574.3892994168529,51.89976666666667,9.766666666666667,price_cut
2024-01-15,P0006,573.9863578932135,51.89976666666667,9.766666666666667,price_cut
2024-01-16,P0006,574.1834388800671,51.89976666666667,9.766666666666667,price_cut
2024-01-17,P0006,574.1645924258258,51.89976666666667,9.766666666666667,price_cut
2024-01-18,P0006,574.1450000588258,51.89976666666667,9.766666666666667,price_cut
2024-01-19,P0006,574.1148320722946,51.89976666666667,9.766666666666667,price_cut
2024-01-20,P0006,574.0976253226411,51.89976666666667,9.766666666666667,price_cut
2024-01-21,P0006,574.058681384164,51.89976666666667,9.766666666666667,price_cut
2024-01-02,P0007,818.5605652092298,53.55472999999999,10.633333333333333,price_cut
2024-01-03,P0007,926.4041603022827,53.55472999999999,10.633333333333333,price_cut
2024-01-04,P0007,924.0494605277447,53.55472999999999,10.633333333333333,price_cut
2024-01-05,P0007,924.2213713674573,53.55472999999999,10.633333333333333,price_cut
2024-01-06,P0007,923.9639437107757,53.55472999999999,10.633333333333333,price_cut
2024-01-07,P0007,923.8062316402525,53.55472999999999,10.633333333333333,price_cut
2024-01-08,P0007,923.6186003247783,53.55472999999999,10.633333333333333,price_cut
2024-01-09,P0007,923.4247539307742,53.55472999999999,10.633333333333333,price_cut
2024-01-10,P0007,923.2371664372542,53.55472999999999,10.633333333333333,price_cut
2024-01-11,P0007,923.0481432584386,53.55472999999999,10.633333333333333,price_cut
2024-01-12,P0007,922.8590589363586,53.55472999999999,10.633333333333333,price_cut
2024-01-13,P0007,922.669674089477,53.55472999999999,10.633333333333333,price_cut
2024-01-14,P0007,922.4800315342997,53.55472999999999,10.633333333333333,price_cut
2024-01-15,P0007,922.2901205553962,53.55472999999999,10.633333333333333,price_cut
2024-01-16,P0007,922.0999431136362,53.55472999999999,10.633333333333333,price_cut
2024-01-17,P0007,921.9095003206828,53.55472999999999,10.633333333333333,price_cut
2024-01-18,P0007,921.7187914996958,53.55472999999999,10.633333333333333,price_cut
2024-01-19,P0007,921.527816771591,53.55472999999999,10.633333333333333,price_cut
2024-01-20,P0007,921.3365761153061,53.55472999999999,10.633333333333333,price_cut
2024-01-21,P0007,921.1450695346086,53.55472999999999,10.633333333333333,price_cut
2024-01-02,P0008,650.2395571803767,52.924753333333335,9.466666666666667,price_cut
2024-01-03,P0008,637.6276992005876,52.924753333333335,9.466666666666667,price_cut
2024-01-04,P0008,633.3253189095624,52.924753333333335,9.466666666666667,price_cut
2024-01-05,P0008,633.3998749058483,52.924753333333335,9.466666666666667,price_cut
2024-01-06,P0008,631.0057235841928,52.924753333333335,9.466666666666667,price_cut
2024-01-07,P0008,634.375579473673,52.924753333333335,9.466666666666667,price_cut
2024-01-08,P0008,631.5272695834362,52.924753333333335,9.466666666666667,price_cut
2024-01-09,P0008,634.0696647597478,52.924753333333335,9.466666666666667,price_cut
2024-01-10,P0008,634.1554567554767,52.924753333333335,9.466666666666667,price_cut
2024-01-11,P0008,634.2348471800204,52.924753333333335,9.466666666666667,price_cut
2024-01-12,P0008,634.3624735362049,52.924753333333335,9.466666666666667,price_cut
2024-01-13,P0008,634.4631724882206,52.924753333333335,9.466666666666667,price_cut
2024-01-14,P0008,634.6273370395692,52.924753333333335,9.466666666666667,price_cut
2024-01-15,P0008,634.7234061357196,52.924753333333335,9.466666666666667,price_cut
2024-01-16,P0008,634.8788420735037,52.924753333333335,9.466666666666667,price_cut
2024-01-17,P0008,635.0074835073115,52.924753333333335,9.466666666666667,price_cut
2024-01-18,P0008,635.1362329954511,52.924753333333335,9.466666666666667,price_cut
2024-01-19,P0008,635.2656904430896,52.924753333333335,9.466666666666667,price_cut
2024-01-20,P0008,635.395030576904,52.924753333333335,9.466666666666667,price_cut
2024-01-21,P0008,635.525245887895,52.924753333333335,9.466666666666667,price_cut
2024-01-02,P0009,686.65672894214,55.729279999999996,9.566666666666666,price_cut
2024-01-03,P0009,736.5631930392818,55.729279999999996,9.566666666666666,price_cut
2024-01-04,P0009,743.8689128109773,55.729279999999996,9.566666666666666,price_cut
2024-01-05,P0009,743.8866753202232,55.729279999999996,9.566666666666666,price_cut
2024-01-06,P0009,738.3831979039147,55.729279999999996,9.566666666666666,price_cut
2024-01-07,P0009,746.0045823024345,55.729279999999996,9.566666666666666,price_cut
2024-01-08,P0009,743.6959745025745,55.729279999999996,9.566666666666666,price_cut
2024-01-09,P0009,741.8038578054177,55.729279999999996,9.566666666666666,price_cut
2024-01-10,P0009,741.7827473154174,55.729279999999996,9.566666666666666,price_cut
2024-01-11,P0009,741.7061872421515,55.729279999999996,9.566666666666666,price_cut
2024-01-12,P0009,741.7447753952985,55.729279999999996,9.566666666666666,price_cut
2024-01-13,P0009,741.8706112573554,55.729279999999996,9.566666666666666,price_cut
2024-01-14,P0009,741.789230129132,55.729279999999996,9.566666666666666,price_cut
2024-01-15,P0009,741.8647210168165,55.729279999999996,9.566666666666666,price_cut
2024-01-16,P0009,741.9336892261517,55.729279999999996,9.566666666666666,price_cut
2024-01-17,P0009,741.9731646286535,55.729279999999996,9.566666666666666,price_cut
2024-01-18,P0009,742.0135703783267,55.729279999999996,9.566666666666666,price_cut
2024-01-19,P0009,742.0522123446011,55.729279999999996,9.566666666666666,price_cut
2024-01-20,P0009,742.08953114062,55.729279999999996,9.566666666666666,price_cut
2024-01-21,P0009,742.1301770391468,55.729279999999996,9.566666666666666,price_cut
2024-01-02,P0010,628.4053865767042,49.84168666666666,10.633333333333333,price_cut
2024-01-03,P0010,728.6883065208004,49.84168666666666,10.633333333333333,price_cut
2024-01-04,P0010,728.3349319669637,49.84168666666666,10.633333333333333,price_cut
2024-01-05,P0010,728.6726453329111,49.84168666666666,10.633333333333333,price_cut
2024-01-06,P0010,727.9464340375598,49.84168666666666,10.633333333333333,price_cut
2024-01-07,P0010,727.7723553536176,49.84168666666666,10.633333333333333,price_cut
2024-01-08,P0010,728.2816355932397,49.84168666666666,10.633333333333333,price_cut
2024-01-09,P0010,727.5780898239169,49.84168666666666,10.633333333333333,price_cut
2024-01-10,P0010,727.5134044102787,49.84168666666666,10.633333333333333,price_cut
2024-01-11,P0010,727.425451848326,49.84168666666666,10.633333333333333,price_cut
2024-01-12,P0010,727.3384093992137,49.84168666666666,10.633333333333333,price_cut
2024-01-13,P0010,727.2496531595766,49.84168666666666,10.633333333333333,price_cut
2024-01-14,P0010,727.1615992820244,49.84168666666666,10.633333333333333,price_cut
2024-01-15,P0010,727.0744439618297,49.84168666666666,10.633333333333333,price_cut
2024-01-16,P0010,726.9853522300494,49.84168666666666,10.633333333333333,price_cut
2024-01-17,P0010,726.8970925262201,49.84168666666666,10.633333333333333,price_cut
2024-01-18,P0010,726.8086749094991,49.84168666666666,10.633333333333333,price_cut
2024-01-19,P0010,726.7201355270909,49.84168666666666,10.633333333333333,price_cut
2024-01-20,P0010,726.6314704560212,49.84168666666666,10.633333333333333,price_cut
2024-01-21,P0010,726.5426833086581,49.84168666666666,10.633333333333333,price_cut
2024-01-02,P0011,701.269979928305,54.568823333333334,10.2,price_cut
2024-01-03,P0011,611.8622219864604,54.568823333333334,10.2,price_cut
2024-01-04,P0011,623.4916803345549,54.568823333333334,10.2,price_cut
2024-01-05,P0011,623.9426169430085,54.568823333333334,10.2,price_cut
2024-01-06,P0011,618.6148696217593,54.568823333333334,10.2,price_cut
2024-01-07,P0011,631.9368083332831,54.568823333333334,10.2,price_cut
2024-01-08,P0011,624.7230515329173,54.568823333333334,10.2,price_cut
2024-01-09,P0011,624.7497549550679,54.568823333333334,10.2,price_cut
2024-01-10,P0011,625.0555205582865,54.568823333333334,10.2,price_cut
2024-01-11,P0011,625.040603232236,54.568823333333334,10.2,price_cut
2024-01-12,P0011,625.209465847459,54.568823333333334,10.2,price_cut
2024-01-13,P0011,625.4734523956306,54.568823333333334,10.2,price_cut
2024-01-14,P0011,625.4314912433034,54.568823333333334,10.2,price_cut
2024-01-15,P0011,625.726938660565,54.568823333333334,10.2,price_cut
2024-01-16,P0011,625.9037581550747,54.568823333333334,10.2,price_cut
2024-01-17,P0011,626.0762438564797,54.568823333333334,10.2,price_cut
2024-01-18,P0011,626.2542425433995,54.568823333333334,10.2,price_cut
2024-01-19,P0011,626.4294718069868,54.568823333333334,10.2,price_cut
2024-01-20,P0011,626.6033872257403,54.568823333333334,10.2,price_cut
2024-01-21,P0011,626.7825737030081,54.568823333333334,10.2,price_cut
2024-01-02,P0012,805.5742801785642,55.562586666666675,9.466666666666667,price_cut
2024-01-03,P0012,792.0618865891494,55.562586666666675,9.466666666666667,price_cut
2024-01-04,P0012,783.4805511901152,55.562586666666675,9.466666666666667,price_cut
2024-01-05,P0012,781.531390728732,55.562586666666675,9.466666666666667,price_cut
2024-01-06,P0012,795.8843761472643,55.562586666666675,9.466666666666667,price_cut
2024-01-07,P0012,788.4034595198007,55.562586666666675,9.466666666666667,price_cut
2024-01-08,P0012,796.9399130802706,55.562586666666675,9.466666666666667,price_cut
2024-01-09,P0012,787.7156424167066,55.562586666666675,9.466666666666667,price_cut
2024-01-10,P0012,788.0391112172613,55.562586666666675,9.466666666666667,price_cut
2024-01-11,P0012,788.2548215197543,55.562586666666675,9.466666666666667,price_cut
2024-01-12,P0012,788.3255851342731,55.562586666666675,9.466666666666667,price_cut
2024-01-13,P0012,788.0400063798937,55.562586666666675,9.466666666666667,price_cut
2024-01-14,P0012,788.2317791595926,55.562586666666675,9.466666666666667,price_cut
2024-01-15,P0012,788.0734350649353,55.562586666666675,9.466666666666667,price_cut
2024-01-16,P0012,788.3033985760892,55.562586666666675,9.466666666666667,price_cut
2024-01-17,P0012,788.3246781085927,55.562586666666675,9.466666666666667,price_cut
2024-01-18,P0012,788.3483529488177,55.562586666666675,9.466666666666667,price_cut
2024-01-19,P0012,788.3752360694995,55.562586666666675,9.466666666666667,price_cut
2024-01-20,P0012,788.4099488013705,55.562586666666675,9.466666666666667,price_cut
2024-01-21,P0012,788.4342657235586,55.562586666666675,9.466666666666667,price_cut
2024-01-02,P0013,652.8011328769378,51.85834666666666,10.7,price_cut
2024-01-03,P0013,564.1918706981126,51.85834666666666,10.7,price_cut
2024-01-04,P0013,568.877642228314,51.85834666666666,10.7,price_cut
2024-01-05,P0013,560.4368384660052,51.85834666666666,10.7,price_cut
2024-01-06,P0013,570.2267852324444,51.85834666666666,10.7,price_cut
2024-01-07,P0013,581.6381761117052,51.85834666666666,10.7,price_cut
2024-01-08,P0013,572.5096955787919,51.85834666666666,10.7,price_cut
2024-01-09,P0013,572.55638240746,51.85834666666666,10.7,price_cut
2024-01-10,P0013,572.9074398360428,51.85834666666666,10.7,price_cut
2024-01-11,P0013,572.5952469749654,51.85834666666666,10.7,price_cut
2024-01-12,P0013,572.760950527341,51.85834666666666,10.7,price_cut
2024-01-13,P0013,572.2624548550948,51.85834666666666,10.7,price_cut
2024-01-14,P0013,571.7047036488079,51.85834666666666,10.7,price_cut
2024-01-15,P0013,571.8948557184949,51.85834666666666,10.7,price_cut
2024-01-16,P0013,571.7506307586793,51.85834666666666,10.7,price_cut
2024-01-17,P0013,571.5951206792231,51.85834666666666,10.7,price_cut
2024-01-18,P0013,571.4635681409193,51.85834666666666,10.7,price_cut
2024-01-19,P0013,571.3144103306804,51.85834666666666,10.7,price_cut
2024-01-20,P0013,571.1892446236766,51.85834666666666,10.7,price_cut
2024-01-21,P0013,571.0660377778436,51.85834666666666,10.7,price_cut
2024-01-02,P0014,660.2267327795856,51.78424666666666,10.833333333333334,price_cut
2024-01-03,P0014,599.5812471054263,51.78424666666666,10.833333333333334,price_cut
2024-01-04,P0014,594.6982639711275,51.78424666666666,10.833333333333334,price_cut
2024-01-05,P0014,601.6876097883282,51.78424666666666,10.833333333333334,price_cut
2024-01-06,P0014,646.3662633219781,51.78424666666666,10.833333333333334,price_cut
2024-01-07,P0014,642.9608320078524,51.78424666666666,10.833333333333334,price_cut
2024-01-08,P0014,648.2218442070173,51.78424666666666,10.833333333333334,price_cut
2024-01-09,P0014,627.7288789106184,51.78424666666666,10.833333333333334,price_cut
2024-01-10,P0014,624.7580606215059,51.78424666666666,10.833333333333334,price_cut
2024-01-11,P0014,624.2992166791681,51.78424666666666,10.833333333333334,price_cut
2024-01-12,P0014,624.8830746732706,51.78424666666666,10.833333333333334,price_cut
2024-01-13,P0014,628.7771344087525,51.78424666666666,10.833333333333334,price_cut
2024-01-14,P0014,628.4479368903111,51.78424666666666,10.833333333333334,price_cut
2024-01-15,P0014,628.8798690657954,51.78424666666666,10.833333333333334,price_cut
2024-01-16,P0014,627.0497926108457,51.78424666666666,10.833333333333334,price_cut
2024-01-17,P0014,626.7586404216829,51.78424666666666,10.833333333333334,price_cut
2024-01-18,P0014,626.6880721963807,51.78424666666666,10.833333333333334,price_cut
2024-01-19,P0014,626.709042048735,51.78424666666666,10.833333333333334,price_cut
2024-01-20,P0014,627.0207040088206,51.78424666666666,10.833333333333334,price_cut
2024-01-21,P0014,626.9613959604818,51.78424666666666,10.833333333333334,price_cut
2024-01-02,P0015,654.9029535864581,55.92415666666666,9.866666666666667,price_cut
2024-01-03,P0015,659.3700986391375,55.92415666666666,9.866666666666667,price_cut
2024-01-04,P0015,669.4594056045463,55.92415666666666,9.866666666666667,price_cut
2024-01-05,P0015,653.1973233706358,55.92415666666666,9.866666666666667,price_cut
2024-01-06,P0015,643.0147877362183,55.92415666666666,9.866666666666667,price_cut
2024-01-07,P0015,652.0708228536678,55.92415666666666,9.866666666666667,price_cut
2024-01-08,P0015,653.4107075433154,55.92415666666666,9.866666666666667,price_cut
2024-01-09,P0015,659.1237335629663,55.92415666666666,9.866666666666667,price_cut
2024-01-10,P0015,659.5508835504315,55.92415666666666,9.866666666666667,price_cut
2024-01-11,P0015,659.2984860472492,55.92415666666666,9.866666666666667,price_cut
2024-01-12,P0015,659.9087885923414,55.92415666666666,9.866666666666667,price_cut
2024-01-13,P0015,660.3201920105429,55.92415666666666,9.866666666666667,price_cut
2024-01-14,P0015,660.1019468078276,55.92415666666666,9.866666666666667,price_cut
2024-01-15,P0015,660.1363929187769,55.92415666666666,9.866666666666667,price_cut
2024-01-16,P0015,660.0277976319442,55.92415666666666,9.866666666666667,price_cut
2024-01-17,P0015,660.092340687816,55.92415666666666,9.866666666666667,price_cut
2024-01-18,P0015,660.179237828714,55.92415666666666,9.866666666666667,price_cut
2024-01-19,P0015,660.2380048895999,55.92415666666666,9.866666666666667,price_cut
2024-01-20,P0015,660.3033924190146,55.92415666666666,9.866666666666667,price_cut
2024-01-21,P0015,660.3895006362796,55.92415666666666,9.866666666666667,price_cut
2024-01-02,P0016,799.3806449465808,51.446933333333334,9.566666666666666,price_cut
2024-01-03,P0016,741.6749770591308,51.446933333333334,9.566666666666666,price_cut
2024-01-04,P0016,734.3075037206559,51.446933333333334,9.566666666666666,price_cut
2024-01-05,P0016,736.5584784133212,51.446933333333334,9.566666666666666,price_cut
2024-01-06,P0016,736.9787498145171,51.446933333333334,9.566666666666666,price_cut
2024-01-07,P0016,736.9613417468714,51.446933333333334,9.566666666666666,price_cut
2024-01-08,P0016,736.8993548637224,51.446933333333334,9.566666666666666,price_cut
2024-01-09,P0016,737.4106853031789,51.446933333333334,9.566666666666666,price_cut
2024-01-10,P0016,737.4742927031596,51.446933333333334,9.566666666666666,price_cut
2024-01-11,P0016,737.6090737391884,51.446933333333334,9.566666666666666,price_cut
2024-01-12,P0016,737.6465295856293,51.446933333333334,9.566666666666666,price_cut
2024-01-13,P0016,737.7026104611394,51.446933333333334,9.566666666666666,price_cut
2024-01-14,P0016,737.7632086459878,51.446933333333334,9.566666666666666,price_cut
2024-01-15,P0016,737.8243430497273,51.446933333333334,9.566666666666666,price_cut
2024-01-16,P0016,737.8797559864691,51.446933333333334,9.566666666666666,price_cut
2024-01-17,P0016,737.9397879478779,51.446933333333334,9.566666666666666,price_cut
2024-01-18,P0016,737.9991838559495,51.446933333333334,9.566666666666666,price_cut
2024-01-19,P0016,738.0596501669286,51.446933333333334,9.566666666666666,price_cut
2024-01-20,P0016,738.1200126057189,51.446933333333334,9.566666666666666,price_cut
2024-01-21,P0016,738.1804140469449,51.446933333333334,9.566666666666666,price_cut
2024-01-02,P0017,688.2994138678868,50.453803333333326,10.0,price_cut
2024-01-03,P0017,602.7761157458156,50.453803333333326,10.0,price_cut
2024-01-04,P0017,604.092945400625,50.453803333333326,10.0,price_cut
2024-01-05,P0017,605.0787024442038,50.453803333333326,10.0,price_cut
2024-01-06,P0017,588.1679566462324,50.453803333333326,10.0,price_cut
2024-01-07,P0017,597.4538782298837,50.453803333333326,10.0,price_cut
2024-01-08,P0017,604.6907759829987,50.453803333333326,10.0,price_cut
2024-01-09,P0017,599.6620061634455,50.453803333333326,10.0,price_cut
2024-01-10,P0017,599.7157443989311,50.453803333333326,10.0,price_cut
2024-01-11,P0017,599.885030005014,50.453803333333326,10.0,price_cut
2024-01-12,P0017,600.0447524376357,50.453803333333326,10.0,price_cut
2024-01-13,P0017,599.6777732293133,50.453803333333326,10.0,price_cut
2024-01-14,P0017,600.0822259399229,50.453803333333326,10.0,price_cut
2024-01-15,P0017,600.4265377998308,50.453803333333326,10.0,price_cut
2024-01-16,P0017,600.4099237204662,50.453803333333326,10.0,price_cut
2024-01-17,P0017,600.5431260428979,50.453803333333326,10.0,price_cut
2024-01-18,P0017,600.6799139943691,50.453803333333326,10.0,price_cut
2024-01-19,P0017,600.8166042335565,50.453803333333326,10.0,price_cut
2024-01-20,P0017,600.9379718447572,50.453803333333326,10.0,price_cut
2024-01-21,P0017,601.0822347816979,50.453803333333326,10.0,price_cut
2024-01-02,P0018,722.8517787038261,49.81096999999999,9.7,price_cut
2024-01-03,P0018,679.3228570871568,49.81096999999999,9.7,price_cut
2024-01-04,P0018,711.8976995698459,49.81096999999999,9.7,price_cut
2024-01-05,P0018,662.0744290987425,49.81096999999999,9.7,price_cut
2024-01-06,P0018,696.4925881636084,49.81096999999999,9.7,price_cut
2024-01-07,P0018,676.9748424031092,49.81096999999999,9.7,price_cut
2024-01-08,P0018,662.4923038614443,49.81096999999999,9.7,price_cut
2024-01-09,P0018,686.8565848710876,49.81096999999999,9.7,price_cut
2024-01-10,P0018,689.4922009864197,49.81096999999999,9.7,price_cut
2024-01-11,P0018,692.1902672129538,49.81096999999999,9.7,price_cut
2024-01-12,P0018,688.2868025868012,49.81096999999999,9.7,price_cut
2024-01-13,P0018,691.1328019700236,49.81096999999999,9.7,price_cut
2024-01-14,P0018,689.6576344046146,49.81096999999999,9.7,price_cut
2024-01-15,P0018,688.5860068893976,49.81096999999999,9.7,price_cut
2024-01-16,P0018,690.6268722639506,49.81096999999999,9.7,price_cut
2024-01-17,P0018,690.9269828042784,49.81096999999999,9.7,price_cut
2024-01-18,P0018,691.23222102823,49.81096999999999,9.7,price_cut
2024-01-19,P0018,691.0086753915274,49.81096999999999,9.7,price_cut
2024-01-20,P0018,691.3260143585732,49.81096999999999,9.7,price_cut
2024-01-21,P0018,691.2972699588779,49.81096999999999,9.7,price_cut
